transaction_date,brand_name,outlet_name,year_month,is_weekend,total_orders,total_completed_orders,total_sales,total_promo_orders,total_promo_sales,total_non_promo_orders,total_non_promo_sales,platform_promo_spend,1.Morning_promo_spend,2.Afternoon_promo_spend,3.Evening_promo_spend,4.Late night_promo_spend,Platform A_spend,Platform B_spend,Platform C_spend,no_of_ads,ad_spend,clicks,impressions,reach,cost_per_click
2020-04-27,The Brunch Place,The Brunch Place - Central,2020-04,,,,,,,,,,,,,,,,,7.0,37.72,186.0,8044.0,7703.0,0.20279569892473118
2020-04-28,Louvré,Louvré,2020-04,,,,,,,,,,,,,,,,,4.0,22.22,251.0,6155.0,5855.0,0.08852589641434262
2020-04-28,The Beach,The Beach,2020-04,,,,,,,,,,,,,,,,,2.0,9.68,60.0,1792.0,1663.0,0.16133333333333333
2020-04-28,The Brunch Place,The Brunch Place - Central,2020-04,,,,,,,,,,,,,,,,,7.0,39.82,198.0,7677.0,7356.0,0.2011111111111111
2020-04-29,Louvré,Louvré,2020-04,,,,,,,,,,,,,,,,,4.0,21.380000000000003,272.0,6530.0,6265.0,0.0786029411764706
2020-04-29,The Beach,The Beach,2020-04,,,,,,,,,,,,,,,,,2.0,9.51,46.0,1667.0,1570.0,0.2067391304347826
2020-04-29,The Brunch Place,The Brunch Place - Central,2020-04,,,,,,,,,,,,,,,,,4.0,33.989999999999995,183.0,6864.0,6583.0,0.18573770491803276
2020-04-30,Louvré,Louvré,2020-04,,,,,,,,,,,,,,,,,2.0,12.97,162.0,3742.0,3645.0,0.08006172839506173
2020-04-30,The Beach,The Beach,2020-04,,,,,,,,,,,,,,,,,2.0,8.86,48.0,1365.0,1310.0,0.18458333333333332
2020-04-30,The Brunch Place,The Brunch Place - Central,2020-04,,,,,,,,,,,,,,,,,4.0,34.93,154.0,6810.0,6543.0,0.2268181818181818
2020-05-01,Louvré,Louvré,2020-05,,,,,,,,,,,,,,,,,1.0,2.48,19.0,705.0,700.0,0.13052631578947368
2020-05-01,The Beach,The Beach,2020-05,,,,,,,,,,,,,,,,,1.0,2.76,8.0,350.0,331.0,0.345
2020-05-01,The Brunch Place,The Brunch Place - Central,2020-05,,,,,,,,,,,,,,,,,4.0,15.8,116.0,3366.0,3301.0,0.13620689655172413
2020-05-14,Louvré,Louvré,2020-05,,,,,,,,,,,,,,,,,1.0,3.26,56.0,805.0,781.0,0.05821428571428571
2020-05-15,Louvré,Louvré,2020-05,,,,,,,,,,,,,,,,,1.0,6.13,88.0,1928.0,1815.0,0.0696590909090909
2020-05-16,Louvré,Louvré,2020-05,,,,,,,,,,,,,,,,,1.0,6.37,111.0,1867.0,1808.0,0.05738738738738739
2020-05-17,Louvré,Louvré,2020-05,,,,,,,,,,,,,,,,,1.0,6.18,73.0,1793.0,1733.0,0.08465753424657534
2020-05-18,Louvré,Louvré,2020-05,,,,,,,,,,,,,,,,,1.0,6.18,59.0,2137.0,2099.0,0.1047457627118644
2020-05-19,Louvré,Louvré,2020-05,,,,,,,,,,,,,,,,,1.0,6.17,66.0,1909.0,1862.0,0.09348484848484849
2020-05-20,Louvré,Louvré,2020-05,,,,,,,,,,,,,,,,,1.0,6.25,65.0,1846.0,1784.0,0.09615384615384616
2020-05-20,The Beach,The Beach,2020-05,,,,,,,,,,,,,,,,,2.0,26.04,236.0,8095.0,7899.0,0.11033898305084745
2020-05-20,The Brunch Place,The Brunch Place - Central,2020-05,,,,,,,,,,,,,,,,,1.0,3.77,7.0,396.0,396.0,0.5385714285714286
2020-05-21,Louvré,Louvré,2020-05,,,,,,,,,,,,,,,,,1.0,6.2,52.0,1867.0,1845.0,0.11923076923076924
2020-05-21,The Beach,The Beach,2020-05,,,,,,,,,,,,,,,,,2.0,40.64,334.0,10418.0,10141.0,0.12167664670658683
2020-05-21,The Brunch Place,The Brunch Place - Central,2020-05,,,,,,,,,,,,,,,,,1.0,20.68,97.0,3180.0,2992.0,0.2131958762886598
2020-05-22,Louvré,Louvré,2020-05,,,,,,,,,,,,,,,,,1.0,6.44,68.0,2131.0,2099.0,0.09470588235294118
2020-05-22,The Beach,The Beach,2020-05,,,,,,,,,,,,,,,,,2.0,40.59,352.0,11410.0,11175.0,0.11531250000000001
2020-05-22,The Brunch Place,The Brunch Place - Central,2020-05,,,,,,,,,,,,,,,,,1.0,19.86,81.0,3509.0,3251.0,0.24518518518518517
2020-05-23,Louvré,Louvré,2020-05,,,,,,,,,,,,,,,,,1.0,6.28,50.0,2053.0,2028.0,0.12560000000000002
2020-05-23,The Beach,The Beach,2020-05,,,,,,,,,,,,,,,,,3.0,42.28,317.0,12914.0,12336.0,0.13337539432176657
2020-05-23,The Brunch Place,The Brunch Place - Central,2020-05,,,,,,,,,,,,,,,,,3.0,52.87,283.0,8745.0,8299.0,0.1868197879858657
2020-05-24,Louvré,Louvré,2020-05,,,,,,,,,,,,,,,,,1.0,6.07,31.0,1639.0,1615.0,0.19580645161290325
2020-05-24,The Beach,The Beach,2020-05,,,,,,,,,,,,,,,,,3.0,51.06,341.0,13882.0,13287.0,0.14973607038123168
2020-05-24,The Brunch Place,The Brunch Place - Central,2020-05,,,,,,,,,,,,,,,,,3.0,73.06,288.0,11736.0,10896.0,0.2536805555555556
2020-05-25,Louvré,Louvré,2020-05,,,,,,,,,,,,,,,,,1.0,6.28,31.0,1945.0,1923.0,0.20258064516129032
2020-05-25,The Beach,The Beach,2020-05,,,,,,,,,,,,,,,,,3.0,23.05,170.0,5298.0,5089.0,0.13558823529411765
2020-05-25,The Brunch Place,The Brunch Place - Central,2020-05,,,,,,,,,,,,,,,,,3.0,75.48,326.0,15027.0,14127.0,0.23153374233128834
2020-05-26,Louvré,Louvré,2020-05,,,,,,,,,,,,,,,,,1.0,6.51,53.0,1911.0,1880.0,0.12283018867924528
2020-05-26,The Beach,The Beach,2020-05,,,,,,,,,,,,,,,,,1.0,6.34,42.0,938.0,888.0,0.15095238095238095
2020-05-26,The Brunch Place,The Brunch Place - Central,2020-05,,,,,,,,,,,,,,,,,3.0,59.34,300.0,14706.0,13578.0,0.1978
2020-05-27,Louvré,Louvré,2020-05,,,,,,,,,,,,,,,,,1.0,6.35,73.0,1867.0,1829.0,0.086986301369863
2020-05-27,The Beach,The Beach,2020-05,,,,,,,,,,,,,,,,,1.0,1.67,12.0,181.0,175.0,0.13916666666666666
2020-05-27,The Brunch Place,The Brunch Place - Central,2020-05,,,,,,,,,,,,,,,,,2.0,28.27,216.0,9656.0,9127.0,0.13087962962962962
2020-05-28,Louvré,Louvré,2020-05,,,,,,,,,,,,,,,,,1.0,6.17,54.0,1611.0,1568.0,0.11425925925925925
2020-05-28,The Beach,The Beach,2020-05,,,,,,,,,,,,,,,,,1.0,2.86,3.0,329.0,310.0,0.9533333333333333
2020-05-28,The Brunch Place,The Brunch Place - Central,2020-05,,,,,,,,,,,,,,,,,2.0,29.78,246.0,9385.0,8968.0,0.1210569105691057
2020-05-29,Louvré,Louvré,2020-05,,,,,,,,,,,,,,,,,1.0,6.24,67.0,1546.0,1506.0,0.09313432835820896
2020-05-29,The Beach,The Beach,2020-05,,,,,,,,,,,,,,,,,1.0,3.04,16.0,328.0,318.0,0.19
2020-05-29,The Brunch Place,The Brunch Place - Central,2020-05,,,,,,,,,,,,,,,,,2.0,28.43,215.0,9353.0,9013.0,0.13223255813953488
2020-05-30,Louvré,Louvré,2020-05,,,,,,,,,,,,,,,,,1.0,2.92,21.0,677.0,667.0,0.13904761904761903
2020-05-30,The Beach,The Beach,2020-05,,,,,,,,,,,,,,,,,1.0,3.04,13.0,397.0,370.0,0.23384615384615384
2020-05-30,The Brunch Place,The Brunch Place - Central,2020-05,,,,,,,,,,,,,,,,,2.0,29.89,251.0,9767.0,9467.0,0.11908366533864542
2020-05-31,The Beach,The Beach,2020-05,,,,,,,,,,,,,,,,,1.0,2.92,8.0,310.0,296.0,0.365
2020-05-31,The Brunch Place,The Brunch Place - Central,2020-05,,,,,,,,,,,,,,,,,2.0,28.369999999999997,162.0,8854.0,8516.0,0.17512345679012345
2020-06-01,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,3.1,8.0,394.0,377.0,0.3875
2020-06-01,The Brunch Place,The Brunch Place - Central,2020-06,,,,,,,,,,,,,,,,,2.0,30.33,178.0,8929.0,8551.0,0.1703932584269663
2020-06-02,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,3.01,9.0,360.0,341.0,0.33444444444444443
2020-06-02,The Brunch Place,The Brunch Place - Central,2020-06,,,,,,,,,,,,,,,,,2.0,19.87,135.0,7991.0,7757.0,0.1471851851851852
2020-06-03,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,3.0,13.0,445.0,417.0,0.23076923076923078
2020-06-04,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,2.93,8.0,434.0,399.0,0.36625
2020-06-05,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,2.95,3.0,358.0,341.0,0.9833333333333334
2020-06-06,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,3.06,13.0,296.0,282.0,0.2353846153846154
2020-06-07,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,3.15,12.0,358.0,334.0,0.2625
2020-06-08,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,2.99,8.0,421.0,393.0,0.37375
2020-06-09,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,2.85,6.0,418.0,400.0,0.47500000000000003
2020-06-10,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,3.27,15.0,364.0,341.0,0.218
2020-06-11,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,2.8,7.0,380.0,356.0,0.39999999999999997
2020-06-12,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,2.94,5.0,324.0,313.0,0.588
2020-06-12,The Brunch Place,The Brunch Place - Central,2020-06,,,,,,,,,,,,,,,,,3.0,12.46,78.0,3064.0,2933.0,0.15974358974358976
2020-06-13,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,2.9,12.0,349.0,327.0,0.24166666666666667
2020-06-13,The Brunch Place,The Brunch Place - Central,2020-06,,,,,,,,,,,,,,,,,4.0,37.87,163.0,12143.0,11426.0,0.23233128834355826
2020-06-14,Pizzeria,Pizzeria - Central,2020-06,,,,,,,,,,,,,,,,,4.0,38.019999999999996,87.0,12506.0,12282.0,0.4370114942528735
2020-06-14,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,3.01,9.0,388.0,360.0,0.33444444444444443
2020-06-14,The Brunch Place,The Brunch Place - Central,2020-06,,,,,,,,,,,,,,,,,4.0,38.64,239.0,16791.0,16024.0,0.16167364016736402
2020-06-15,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,2.88,8.0,375.0,346.0,0.36
2020-06-15,The Brunch Place,The Brunch Place - Central,2020-06,,,,,,,,,,,,,,,,,4.0,39.24,200.0,14938.0,14434.0,0.1962
2020-06-16,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,2.77,7.0,423.0,384.0,0.39571428571428574
2020-06-16,The Brunch Place,The Brunch Place - Central,2020-06,,,,,,,,,,,,,,,,,4.0,30.27,184.0,13005.0,12354.0,0.16451086956521738
2020-06-17,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,2.86,12.0,369.0,325.0,0.2383333333333333
2020-06-17,The Brunch Place,The Brunch Place - Central,2020-06,,,,,,,,,,,,,,,,,3.0,27.71,237.0,12942.0,12263.0,0.1169198312236287
2020-06-18,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,2.88,8.0,387.0,355.0,0.36
2020-06-18,The Brunch Place,The Brunch Place - Central,2020-06,,,,,,,,,,,,,,,,,3.0,27.450000000000003,218.0,12132.0,11667.0,0.12591743119266055
2020-06-19,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,2.8,8.0,411.0,365.0,0.35
2020-06-19,The Brunch Place,The Brunch Place - Central,2020-06,,,,,,,,,,,,,,,,,3.0,29.28,242.0,11965.0,11474.0,0.12099173553719009
2020-06-20,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,2.97,8.0,339.0,308.0,0.37125
2020-06-20,The Brunch Place,The Brunch Place - Central,2020-06,,,,,,,,,,,,,,,,,4.0,38.57,214.0,12087.0,11359.0,0.18023364485981308
2020-06-21,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,2.81,5.0,300.0,279.0,0.562
2020-06-21,The Brunch Place,The Brunch Place - Central,2020-06,,,,,,,,,,,,,,,,,4.0,39.93,216.0,11387.0,10650.0,0.18486111111111111
2020-06-22,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,2.96,9.0,299.0,275.0,0.3288888888888889
2020-06-22,The Brunch Place,The Brunch Place - Central,2020-06,,,,,,,,,,,,,,,,,4.0,38.27,167.0,9260.0,8648.0,0.2291616766467066
2020-06-23,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,3.0,3.0,370.0,342.0,1.0
2020-06-23,The Brunch Place,The Brunch Place - Central,2020-06,,,,,,,,,,,,,,,,,4.0,29.630000000000003,148.0,9363.0,8875.0,0.2002027027027027
2020-06-24,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,2.78,8.0,324.0,294.0,0.3475
2020-06-24,The Brunch Place,The Brunch Place - Central,2020-06,,,,,,,,,,,,,,,,,3.0,27.550000000000004,162.0,9710.0,9280.0,0.17006172839506176
2020-06-25,Louvré,Louvré,2020-06,,,,,,,,,,,,,,,,,1.0,3.47,5.0,277.0,270.0,0.6940000000000001
2020-06-25,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,2.88,1.0,359.0,340.0,2.88
2020-06-25,The Brunch Place,The Brunch Place - Central,2020-06,,,,,,,,,,,,,,,,,3.0,28.089999999999996,144.0,10818.0,10504.0,0.1950694444444444
2020-06-26,Louvré,Louvré,2020-06,,,,,,,,,,,,,,,,,1.0,5.07,1.0,615.0,607.0,5.07
2020-06-26,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,3.11,8.0,279.0,259.0,0.38875
2020-06-26,The Brunch Place,The Brunch Place - Central,2020-06,,,,,,,,,,,,,,,,,3.0,29.0,143.0,12573.0,11956.0,0.20279720279720279
2020-06-27,Louvré,Louvré,2020-06,,,,,,,,,,,,,,,,,1.0,5.18,14.0,710.0,693.0,0.37
2020-06-27,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,2.91,15.0,334.0,306.0,0.194
2020-06-27,The Brunch Place,The Brunch Place - Central,2020-06,,,,,,,,,,,,,,,,,4.0,38.71,184.0,13277.0,12743.0,0.2103804347826087
2020-06-28,Louvré,Louvré,2020-06,,,,,,,,,,,,,,,,,1.0,5.05,12.0,807.0,793.0,0.42083333333333334
2020-06-28,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,2.85,7.0,344.0,314.0,0.40714285714285714
2020-06-28,The Brunch Place,The Brunch Place - Central,2020-06,,,,,,,,,,,,,,,,,4.0,38.75,154.0,13321.0,12785.0,0.25162337662337664
2020-06-29,Louvré,Louvré,2020-06,,,,,,,,,,,,,,,,,1.0,5.03,11.0,1168.0,1151.0,0.4572727272727273
2020-06-29,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,2.81,6.0,335.0,312.0,0.4683333333333333
2020-06-29,The Brunch Place,The Brunch Place - Central,2020-06,,,,,,,,,,,,,,,,,4.0,39.74,203.0,14451.0,13989.0,0.19576354679802957
2020-06-30,Louvré,Louvré,2020-06,,,,,,,,,,,,,,,,,1.0,1.2,1.0,222.0,222.0,1.2
2020-06-30,The Beach,The Beach,2020-06,,,,,,,,,,,,,,,,,1.0,1.24,4.0,183.0,178.0,0.31
2020-06-30,The Brunch Place,The Brunch Place - Central,2020-06,,,,,,,,,,,,,,,,,4.0,8.84,49.0,3660.0,3601.0,0.18040816326530612
2020-07-08,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,1.0,0.81,16.0,92.0,92.0,0.050625
2020-07-08,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,1.0,0.87,7.0,88.0,88.0,0.12428571428571429
2020-07-09,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,1.0,4.41,80.0,712.0,588.0,0.055125
2020-07-09,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,1.0,4.05,21.0,553.0,482.0,0.19285714285714284
2020-07-09,The Brunch Place,The Brunch Place - Central,2020-07,,,,,,,,,,,,,,,,,1.0,3.83,17.0,797.0,766.0,0.22529411764705884
2020-07-10,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,1.0,4.27,75.0,752.0,684.0,0.05693333333333333
2020-07-10,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,2.0,7.35,34.0,1058.0,1010.0,0.21617647058823528
2020-07-10,The Brunch Place,The Brunch Place - Central,2020-07,,,,,,,,,,,,,,,,,1.0,8.92,77.0,3214.0,3128.0,0.11584415584415585
2020-07-11,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,1.0,4.44,91.0,807.0,737.0,0.048791208791208796
2020-07-11,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,2.0,16.04,71.0,4010.0,3864.0,0.22591549295774646
2020-07-11,The Brunch Place,The Brunch Place - Central,2020-07,,,,,,,,,,,,,,,,,1.0,9.4,75.0,2983.0,2954.0,0.12533333333333332
2020-07-12,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,1.0,4.46,70.0,840.0,783.0,0.06371428571428571
2020-07-12,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,2.0,15.9,56.0,4357.0,4261.0,0.2839285714285714
2020-07-12,The Brunch Place,The Brunch Place - Central,2020-07,,,,,,,,,,,,,,,,,1.0,8.69,56.0,2576.0,2549.0,0.15517857142857142
2020-07-13,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,1.0,4.53,72.0,984.0,921.0,0.06291666666666668
2020-07-13,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,2.0,16.2,64.0,4161.0,4051.0,0.253125
2020-07-13,The Brunch Place,The Brunch Place - Central,2020-07,,,,,,,,,,,,,,,,,1.0,8.83,45.0,2229.0,2194.0,0.19622222222222221
2020-07-14,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,1.0,4.26,76.0,1014.0,923.0,0.05605263157894737
2020-07-14,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,2.0,16.94,83.0,6785.0,6551.0,0.2040963855421687
2020-07-14,The Brunch Place,The Brunch Place - Central,2020-07,,,,,,,,,,,,,,,,,1.0,9.13,63.0,3550.0,3503.0,0.14492063492063492
2020-07-15,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,1.0,4.21,73.0,970.0,897.0,0.05767123287671233
2020-07-15,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,3.0,17.58,65.0,6681.0,6549.0,0.2704615384615384
2020-07-15,The Brunch Place,The Brunch Place - Central,2020-07,,,,,,,,,,,,,,,,,3.0,17.09,60.0,3932.0,3881.0,0.2848333333333333
2020-07-16,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,1.0,4.33,41.0,851.0,801.0,0.10560975609756097
2020-07-16,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,3.0,20.939999999999998,85.0,6596.0,6451.0,0.24635294117647055
2020-07-16,The Brunch Place,The Brunch Place - Central,2020-07,,,,,,,,,,,,,,,,,3.0,30.92,105.0,6826.0,6496.0,0.2944761904761905
2020-07-17,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,1.0,4.33,59.0,805.0,764.0,0.07338983050847457
2020-07-17,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,3.0,20.81,103.0,6183.0,6043.0,0.2020388349514563
2020-07-17,The Brunch Place,The Brunch Place - Central,2020-07,,,,,,,,,,,,,,,,,3.0,31.310000000000002,93.0,7073.0,6713.0,0.33666666666666667
2020-07-18,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,1.0,4.32,44.0,766.0,744.0,0.09818181818181819
2020-07-18,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,3.0,20.26,80.0,5719.0,5639.0,0.25325000000000003
2020-07-18,The Brunch Place,The Brunch Place - Central,2020-07,,,,,,,,,,,,,,,,,3.0,31.72,101.0,6433.0,6055.0,0.31405940594059406
2020-07-19,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,1.0,4.42,38.0,739.0,706.0,0.1163157894736842
2020-07-19,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,3.0,20.13,49.0,4720.0,4652.0,0.41081632653061223
2020-07-19,The Brunch Place,The Brunch Place - Central,2020-07,,,,,,,,,,,,,,,,,3.0,30.900000000000002,77.0,5789.0,5528.0,0.4012987012987013
2020-07-20,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,1.0,4.48,57.0,820.0,774.0,0.07859649122807018
2020-07-20,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,3.0,21.28,64.0,5473.0,5349.0,0.3325
2020-07-20,The Brunch Place,The Brunch Place - Central,2020-07,,,,,,,,,,,,,,,,,3.0,29.700000000000003,71.0,5970.0,5640.0,0.41830985915492963
2020-07-21,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,1.0,4.49,54.0,1059.0,1005.0,0.08314814814814815
2020-07-21,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,3.0,20.65,52.0,6223.0,6102.0,0.3971153846153846
2020-07-21,The Brunch Place,The Brunch Place - Central,2020-07,,,,,,,,,,,,,,,,,2.0,22.43,54.0,4833.0,4453.0,0.4153703703703704
2020-07-22,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,2.0,9.530000000000001,89.0,1870.0,1786.0,0.10707865168539327
2020-07-22,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,3.0,21.060000000000002,76.0,6752.0,6627.0,0.27710526315789474
2020-07-22,The Brunch Place,The Brunch Place - Central,2020-07,,,,,,,,,,,,,,,,,2.0,22.200000000000003,43.0,4415.0,4072.0,0.516279069767442
2020-07-23,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,2.0,14.700000000000001,108.0,2777.0,2521.0,0.13611111111111113
2020-07-23,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,3.0,20.15,68.0,5843.0,5750.0,0.2963235294117647
2020-07-23,The Brunch Place,The Brunch Place - Central,2020-07,,,,,,,,,,,,,,,,,2.0,22.939999999999998,54.0,4383.0,4034.0,0.42481481481481476
2020-07-24,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,2.0,14.82,95.0,2629.0,2458.0,0.156
2020-07-24,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,3.0,20.79,56.0,5904.0,5803.0,0.37124999999999997
2020-07-24,The Brunch Place,The Brunch Place - Central,2020-07,,,,,,,,,,,,,,,,,2.0,22.14,40.0,3851.0,3561.0,0.5535
2020-07-25,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,2.0,15.32,80.0,2770.0,2604.0,0.1915
2020-07-25,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,3.0,21.009999999999998,63.0,5570.0,5507.0,0.33349206349206345
2020-07-25,The Brunch Place,The Brunch Place - Central,2020-07,,,,,,,,,,,,,,,,,3.0,24.49,33.0,3765.0,3507.0,0.7421212121212121
2020-07-26,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,2.0,14.89,85.0,2733.0,2464.0,0.1751764705882353
2020-07-26,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,3.0,18.189999999999998,53.0,4517.0,4448.0,0.3432075471698113
2020-07-26,The Brunch Place,The Brunch Place - Central,2020-07,,,,,,,,,,,,,,,,,3.0,25.810000000000002,41.0,4018.0,3806.0,0.6295121951219512
2020-07-27,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,2.0,15.370000000000001,65.0,3162.0,2768.0,0.23646153846153847
2020-07-27,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,2.0,16.62,36.0,4791.0,4715.0,0.46166666666666667
2020-07-27,The Brunch Place,The Brunch Place - Central,2020-07,,,,,,,,,,,,,,,,,3.0,27.36,35.0,4783.0,4544.0,0.7817142857142857
2020-07-28,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,2.0,15.38,125.0,3672.0,3306.0,0.12304000000000001
2020-07-28,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,2.0,16.7,50.0,5326.0,5225.0,0.33399999999999996
2020-07-28,The Brunch Place,The Brunch Place - Central,2020-07,,,,,,,,,,,,,,,,,3.0,26.76,60.0,5703.0,5427.0,0.446
2020-07-29,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,2.0,15.12,113.0,4202.0,3744.0,0.13380530973451327
2020-07-29,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,2.0,15.43,38.0,3730.0,3642.0,0.4060526315789474
2020-07-29,The Brunch Place,The Brunch Place - Central,2020-07,,,,,,,,,,,,,,,,,3.0,25.740000000000002,40.0,5618.0,5360.0,0.6435000000000001
2020-07-30,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,4.0,17.98,113.0,4490.0,4066.0,0.1591150442477876
2020-07-30,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,2.0,16.34,50.0,3530.0,3470.0,0.3268
2020-07-30,The Brunch Place,The Brunch Place - Central,2020-07,,,,,,,,,,,,,,,,,3.0,24.66,52.0,4764.0,4475.0,0.47423076923076923
2020-07-31,Louvré,Louvré,2020-07,,,,,,,,,,,,,,,,,4.0,20.27,114.0,3472.0,3230.0,0.17780701754385964
2020-07-31,The Beach,The Beach,2020-07,,,,,,,,,,,,,,,,,2.0,12.889999999999999,27.0,2496.0,2459.0,0.47740740740740734
2020-07-31,The Brunch Place,The Brunch Place - Central,2020-07,,,,,,,,,,,,,,,,,2.0,24.240000000000002,36.0,3955.0,3677.0,0.6733333333333333
2020-08-01,Louvré,Louvré,2020-08,,,,,,,,,,,,,,,,,2.0,8.1,68.0,1257.0,1179.0,0.11911764705882352
2020-08-01,The Brunch Place,The Brunch Place - Central,2020-08,,,,,,,,,,,,,,,,,2.0,22.68,46.0,4936.0,4629.0,0.4930434782608696
2020-08-02,Louvré,Louvré,2020-08,,,,,,,,,,,,,,,,,2.0,7.890000000000001,71.0,1544.0,1461.0,0.11112676056338029
2020-08-02,The Brunch Place,The Brunch Place - Central,2020-08,,,,,,,,,,,,,,,,,2.0,8.11,20.0,1543.0,1496.0,0.40549999999999997
2020-08-03,Louvré,Louvré,2020-08,,,,,,,,,,,,,,,,,2.0,8.29,50.0,1441.0,1371.0,0.16579999999999998
2020-08-04,Louvré,Louvré,2020-08,,,,,,,,,,,,,,,,,2.0,4.58,29.0,741.0,729.0,0.15793103448275864
2020-08-06,Louvré,Louvré,2020-08,,,,,,,,,,,,,,,,,2.0,2.96,19.0,348.0,328.0,0.15578947368421053
2020-08-06,The Beach,The Beach,2020-08,,,,,,,,,,,,,,,,,3.0,7.21,17.0,1327.0,1274.0,0.42411764705882354
2020-08-07,Louvré,Louvré,2020-08,,,,,,,,,,,,,,,,,4.0,17.87,100.0,3321.0,3016.0,0.1787
2020-08-07,The Beach,The Beach,2020-08,,,,,,,,,,,,,,,,,3.0,15.120000000000001,46.0,3800.0,3679.0,0.32869565217391306
2020-08-08,Louvré,Louvré,2020-08,,,,,,,,,,,,,,,,,4.0,19.87,138.0,3889.0,3657.0,0.14398550724637682
