transaction_date,brand_name,outlet_name,no_of_ads,ad_spend,clicks,impressions,reach,year_month
2020-10-03,The Brunch Place,The Brunch Place - Central,7,43.07,131.0,6197.0,5903.0,2020-10
2020-10-04,Pizzeria,Pizzeria - Central,5,74.15,150.0,23898.0,22959.0,2020-10
2020-10-04,The Beach,The Beach,1,14.92,23.0,1979.0,1859.0,2020-10
2020-10-04,The Brunch Place,The Brunch Place - Central,4,35.260000000000005,129.0,5301.0,5037.0,2020-10
2020-10-05,Pizzeria,Pizzeria - Central,5,76.25,161.0,21210.0,20381.0,2020-10
2020-10-05,The Beach,The Beach,1,16.14,24.0,2184.0,2023.0,2020-10
2020-10-05,The Brunch Place,The Brunch Place - Central,4,37.980000000000004,100.0,5082.0,4891.0,2020-10
2020-10-06,Pizzeria,Pizzeria - Central,5,71.83,147.0,23018.0,22436.0,2020-10
2020-10-06,The Beach,The Beach,1,13.3,34.0,2112.0,1964.0,2020-10
2020-10-06,The Brunch Place,The Brunch Place - Central,4,37.48,126.0,7403.0,7050.0,2020-10
2020-10-07,Pizzeria,Pizzeria - Central,7,37.68,90.0,15447.0,15010.0,2020-10
2020-10-07,The Brunch Place,The Brunch Place - Central,4,35.48,135.0,8487.0,8119.0,2020-10
2020-10-08,Pizzeria,Pizzeria - Central,6,57.33,123.0,16777.0,15768.0,2020-10
2020-10-08,The Brunch Place,The Brunch Place - Central,4,34.120000000000005,99.0,7703.0,7392.0,2020-10
2020-10-09,Pizzeria,Pizzeria - Central,6,56.55,101.0,16223.0,15247.0,2020-10
2020-10-09,The Beach,The Beach,1,15.47,28.0,2157.0,2019.0,2020-10
2020-10-09,The Brunch Place,The Brunch Place - Central,4,36.92,102.0,8091.0,7729.0,2020-10
2020-10-10,Pizzeria,Pizzeria - Central,6,56.06,78.0,9111.0,8010.0,2020-10
2020-10-10,The Beach,The Beach,1,23.4,40.0,6372.0,5974.0,2020-10
2020-10-10,The Brunch Place,The Brunch Place - Central,4,41.769999999999996,112.0,8360.0,8040.0,2020-10
2020-10-11,Pizzeria,Pizzeria - Central,6,53.18000000000001,82.0,7942.0,7077.0,2020-10
2020-10-11,The Beach,The Beach,1,24.13,47.0,4275.0,4036.0,2020-10
2020-10-11,The Brunch Place,The Brunch Place - Central,4,36.300000000000004,122.0,8669.0,8260.0,2020-10
2020-10-12,Pizzeria,Pizzeria - Central,6,56.37,87.0,8701.0,7510.0,2020-10
2020-10-12,The Beach,The Beach,1,24.86,70.0,5244.0,4982.0,2020-10
2020-10-12,The Brunch Place,The Brunch Place - Central,4,37.45,131.0,11133.0,10653.0,2020-10
2020-10-13,Pizzeria,Pizzeria - Central,6,57.08,89.0,16084.0,10702.0,2020-10
2020-10-13,The Beach,The Beach,1,12.14,31.0,2731.0,2621.0,2020-10
2020-10-13,The Brunch Place,The Brunch Place - Central,4,27.29,112.0,7690.0,7410.0,2020-10
2020-10-14,Pizzeria,Pizzeria - Central,6,54.410000000000004,74.0,16275.0,9603.0,2020-10
2020-10-15,Pizzeria,Pizzeria - Central,6,60.0,78.0,17644.0,9913.0,2020-10
2020-10-15,The Beach,The Beach,1,7.5,13.0,1147.0,1131.0,2020-10
2020-10-15,The Brunch Place,The Brunch Place - Central,3,20.81,64.0,2156.0,2084.0,2020-10
2020-10-16,Pizzeria,Pizzeria - Central,6,60.25,88.0,17536.0,10880.0,2020-10
2020-10-16,The Beach,The Beach,1,19.69,47.0,5088.0,4850.0,2020-10
2020-10-16,The Brunch Place,The Brunch Place - Central,3,40.41,140.0,5504.0,5070.0,2020-10
2020-10-17,Pizzeria,Pizzeria - Central,6,60.42,61.0,16448.0,9001.0,2020-10
2020-10-17,The Beach,The Beach,1,19.98,51.0,4547.0,4344.0,2020-10
2020-10-17,The Brunch Place,The Brunch Place - Central,3,37.29,122.0,5544.0,5216.0,2020-10
2020-10-18,Pizzeria,Pizzeria - Central,6,63.82,56.0,9381.0,6425.0,2020-10
2020-10-18,The Beach,The Beach,1,20.24,30.0,3801.0,3632.0,2020-10
2020-10-18,The Brunch Place,The Brunch Place - Central,3,38.7,118.0,5550.0,5174.0,2020-10
2020-10-19,Pizzeria,Pizzeria - Central,6,63.29,71.0,9470.0,7457.0,2020-10
2020-10-19,The Beach,The Beach,1,20.64,46.0,5281.0,5113.0,2020-10
2020-10-19,The Brunch Place,The Brunch Place - Central,3,40.93000000000001,147.0,6449.0,5871.0,2020-10
2020-10-20,Pizzeria,Pizzeria - Central,6,61.47,85.0,15084.0,10775.0,2020-10
2020-10-20,The Beach,The Beach,1,11.95,37.0,2823.0,2755.0,2020-10
2020-10-20,The Brunch Place,The Brunch Place - Central,3,30.21,84.0,6055.0,5590.0,2020-10
2020-10-21,Pizzeria,Pizzeria - Central,6,61.760000000000005,75.0,19370.0,11727.0,2020-10
2020-10-22,Louvré,Louvré,2,8.030000000000001,22.0,1244.0,1177.0,2020-10
2020-10-22,Pizzeria,Pizzeria - Central,6,57.38,73.0,17693.0,10837.0,2020-10
2020-10-22,The Brunch Place,The Brunch Place - Central,1,15.13,48.0,2045.0,1860.0,2020-10
2020-10-23,Louvré,Louvré,2,10.09,30.0,2115.0,2046.0,2020-10
2020-10-23,Pizzeria,Pizzeria - Central,5,57.480000000000004,58.0,15518.0,9897.0,2020-10
2020-10-23,The Brunch Place,The Brunch Place - Central,1,23.57,91.0,4057.0,3719.0,2020-10
2020-10-24,Louvré,Louvré,2,9.92,30.0,2613.0,2539.0,2020-10
2020-10-24,Pizzeria,Pizzeria - Central,5,50.54,100.0,12472.0,11842.0,2020-10
2020-10-24,The Brunch Place,The Brunch Place - Central,1,24.67,80.0,4184.0,3869.0,2020-10
2020-10-25,Louvré,Louvré,2,9.61,39.0,2258.0,2170.0,2020-10
2020-10-25,Pizzeria,Pizzeria - Central,5,33.379999999999995,55.0,7581.0,7137.0,2020-10
2020-10-25,The Brunch Place,The Brunch Place - Central,1,23.13,83.0,3289.0,2962.0,2020-10
2020-10-26,Louvré,Louvré,2,10.57,50.0,2448.0,2344.0,2020-10
2020-10-26,Pizzeria,Pizzeria - Central,5,33.129999999999995,71.0,8407.0,8022.0,2020-10
2020-10-26,The Brunch Place,The Brunch Place - Central,1,23.87,81.0,3240.0,2958.0,2020-10
2020-10-27,Louvré,Louvré,1,1.78,1.0,508.0,497.0,2020-10
2020-10-27,Pizzeria,Pizzeria - Central,5,32.480000000000004,64.0,8620.0,8216.0,2020-10
2020-10-27,The Brunch Place,The Brunch Place - Central,1,25.49,95.0,3978.0,3607.0,2020-10
2020-10-28,Pizzeria,Pizzeria - Central,5,31.67,75.0,8856.0,8403.0,2020-10
2020-10-28,The Brunch Place,The Brunch Place - Central,1,23.61,86.0,4305.0,4020.0,2020-10
2020-10-29,Pizzeria,Pizzeria - Central,5,32.54,68.0,8396.0,8010.0,2020-10
2020-10-29,The Brunch Place,The Brunch Place - Central,1,22.17,71.0,3908.0,3659.0,2020-10
2020-10-30,Louvré,Louvré,2,6.92,28.0,925.0,881.0,2020-10
2020-10-30,Pizzeria,Pizzeria - Central,5,32.760000000000005,54.0,8585.0,8101.0,2020-10
2020-10-30,The Brunch Place,The Brunch Place - Central,1,18.36,68.0,3044.0,2864.0,2020-10
2020-10-31,Louvré,Louvré,3,11.75,35.0,2229.0,2163.0,2020-10
2020-10-31,Pizzeria,Pizzeria - Central,5,31.26,64.0,9555.0,9083.0,2020-10
2020-10-31,The Brunch Place,The Brunch Place - Central,3,17.68,40.0,2345.0,2199.0,2020-10
2020-11-01,Louvré,Louvré,3,10.72,58.0,2112.0,2048.0,2020-11
2020-11-01,Pizzeria,Pizzeria - Central,5,30.26,57.0,9142.0,8746.0,2020-11
2020-11-01,The Brunch Place,The Brunch Place - Central,3,20.040000000000003,52.0,2626.0,2504.0,2020-11
2020-11-02,Louvré,Louvré,3,11.85,62.0,2347.0,2276.0,2020-11
2020-11-02,Pizzeria,Pizzeria - Central,5,30.58,66.0,7990.0,7610.0,2020-11
2020-11-02,The Brunch Place,The Brunch Place - Central,3,19.77,33.0,2903.0,2764.0,2020-11
2020-11-03,Louvré,Louvré,3,11.69,76.0,2549.0,2485.0,2020-11
2020-11-03,Pizzeria,Pizzeria - Central,5,33.6,78.0,9681.0,9206.0,2020-11
2020-11-03,The Brunch Place,The Brunch Place - Central,3,19.52,42.0,3000.0,2819.0,2020-11
2020-11-04,Louvré,Louvré,3,7.17,29.0,1224.0,1208.0,2020-11
2020-11-04,Pizzeria,Pizzeria - Central,5,31.66,68.0,8367.0,7983.0,2020-11
2020-11-04,The Brunch Place,The Brunch Place - Central,3,18.07,39.0,2654.0,2519.0,2020-11
2020-11-05,Louvré,Louvré,2,6.04,27.0,846.0,818.0,2020-11
2020-11-05,Pizzeria,Pizzeria - Central,5,34.510000000000005,68.0,9528.0,9115.0,2020-11
2020-11-05,The Brunch Place,The Brunch Place - Central,2,20.35,48.0,3187.0,3041.0,2020-11
2020-11-06,Louvré,Louvré,2,5.87,14.0,719.0,713.0,2020-11
2020-11-06,Pizzeria,Pizzeria - Central,5,34.71,62.0,8726.0,8394.0,2020-11
2020-11-06,The Brunch Place,The Brunch Place - Central,3,19.91,38.0,3091.0,2969.0,2020-11
2020-11-07,Louvré,Louvré,2,5.88,15.0,864.0,857.0,2020-11
2020-11-07,Pizzeria,Pizzeria - Central,5,34.08,75.0,9652.0,9252.0,2020-11
2020-11-07,The Brunch Place,The Brunch Place - Central,3,21.72,45.0,2938.0,2807.0,2020-11
2020-11-08,Louvré,Louvré,2,6.34,25.0,826.0,813.0,2020-11
2020-11-08,Pizzeria,Pizzeria - Central,5,34.8,79.0,8912.0,8355.0,2020-11
2020-11-08,The Brunch Place,The Brunch Place - Central,3,20.49,44.0,2339.0,2231.0,2020-11
2020-11-09,Louvré,Louvré,2,6.5600000000000005,15.0,882.0,876.0,2020-11
2020-11-09,Pizzeria,Pizzeria - Central,5,33.44,57.0,8706.0,8347.0,2020-11
2020-11-09,The Brunch Place,The Brunch Place - Central,3,20.5,44.0,2455.0,2310.0,2020-11
2020-11-10,Louvré,Louvré,2,6.79,17.0,847.0,842.0,2020-11
2020-11-10,Pizzeria,Pizzeria - Central,5,28.26,62.0,7104.0,6744.0,2020-11
2020-11-10,The Brunch Place,The Brunch Place - Central,3,19.35,47.0,2263.0,2114.0,2020-11
2020-11-11,Louvré,Louvré,2,6.21,19.0,913.0,900.0,2020-11
2020-11-11,Pizzeria,Pizzeria - Central,3,14.41,21.0,2560.0,2328.0,2020-11
2020-11-11,The Brunch Place,The Brunch Place - Central,4,21.339999999999996,84.0,3153.0,2960.0,2020-11
2020-11-12,Louvré,Louvré,2,6.23,13.0,839.0,832.0,2020-11
2020-11-12,Pizzeria,Pizzeria - Central,5,23.479999999999997,42.0,5384.0,5144.0,2020-11
2020-11-12,The Brunch Place,The Brunch Place - Central,4,36.11,273.0,5275.0,5048.0,2020-11
2020-11-13,Louvré,Louvré,2,5.99,18.0,858.0,841.0,2020-11
2020-11-13,Pizzeria,Pizzeria - Central,5,28.449999999999996,62.0,7092.0,6764.0,2020-11
2020-11-13,The Brunch Place,The Brunch Place - Central,4,73.35,585.0,13585.0,13036.0,2020-11
2020-11-14,Louvré,Louvré,4,8.18,23.0,958.0,939.0,2020-11
2020-11-14,Pizzeria,Pizzeria - Central,5,28.200000000000003,48.0,6973.0,6225.0,2020-11
2020-11-14,The Brunch Place,The Brunch Place - Central,4,71.41,506.0,13960.0,13367.0,2020-11
2020-11-15,Louvré,Louvré,6,20.42,76.0,2234.0,2140.0,2020-11
2020-11-15,Pizzeria,Pizzeria - Central,5,28.75,37.0,6846.0,6046.0,2020-11
2020-11-15,The Brunch Place,The Brunch Place - Central,4,37.09,105.0,5970.0,5822.0,2020-11
2020-11-16,Louvré,Louvré,6,25.32,74.0,2746.0,2624.0,2020-11
2020-11-16,Pizzeria,Pizzeria - Central,5,28.54,44.0,6989.0,6751.0,2020-11
2020-11-16,The Brunch Place,The Brunch Place - Central,3,20.51,19.0,1828.0,1738.0,2020-11
2020-11-17,Louvré,Louvré,6,25.689999999999998,79.0,3093.0,2960.0,2020-11
2020-11-17,Pizzeria,Pizzeria - Central,5,27.4,51.0,6911.0,6658.0,2020-11
2020-11-17,The Brunch Place,The Brunch Place - Central,3,19.6,28.0,1743.0,1653.0,2020-11
2020-11-18,Louvré,Louvré,6,24.96,71.0,3137.0,3011.0,2020-11
2020-11-18,Pizzeria,Pizzeria - Central,6,33.47,53.0,8915.0,8586.0,2020-11
2020-11-18,The Brunch Place,The Brunch Place - Central,3,17.28,24.0,1825.0,1744.0,2020-11
2020-11-19,Louvré,Louvré,6,21.01,78.0,3308.0,3157.0,2020-11
2020-11-19,Pizzeria,Pizzeria - Central,6,35.74,80.0,9692.0,8552.0,2020-11
2020-11-19,The Brunch Place,The Brunch Place - Central,4,19.22,31.0,1968.0,1869.0,2020-11
2020-11-20,Louvré,Louvré,1,3.53,9.0,348.0,339.0,2020-11
2020-11-20,Pizzeria,Pizzeria - Central,6,35.71,80.0,10466.0,9811.0,2020-11
2020-11-20,The Brunch Place,The Brunch Place - Central,3,18.01,29.0,1745.0,1679.0,2020-11
2020-11-21,Pizzeria,Pizzeria - Central,7,52.28,115.0,12993.0,12424.0,2020-11
2020-11-21,The Beach,The Beach,1,8.36,94.0,1532.0,1502.0,2020-11
2020-11-21,The Brunch Place,The Brunch Place - Central,4,22.85,45.0,2193.0,2035.0,2020-11
2020-11-22,Pizzeria,Pizzeria - Central,7,73.44,165.0,14094.0,13236.0,2020-11
2020-11-22,The Beach,The Beach,1,13.49,120.0,2796.0,2592.0,2020-11
2020-11-22,The Brunch Place,The Brunch Place - Central,1,22.23,40.0,2629.0,1703.0,2020-11
2020-11-23,Pizzeria,Pizzeria - Central,7,121.49000000000001,242.0,21776.0,20163.0,2020-11
2020-11-23,The Beach,The Beach,1,13.64,112.0,2676.0,2541.0,2020-11
2020-11-23,The Brunch Place,The Brunch Place - Central,3,35.989999999999995,64.0,4137.0,3099.0,2020-11
2020-11-24,Pizzeria,Pizzeria - Central,7,91.50999999999999,148.0,13432.0,12101.0,2020-11
2020-11-24,The Beach,The Beach,1,16.09,95.0,3211.0,3070.0,2020-11
2020-11-24,The Brunch Place,The Brunch Place - Central,3,41.019999999999996,278.0,6728.0,5178.0,2020-11
2020-11-25,Pizzeria,Pizzeria - Central,7,94.35,199.0,20235.0,18931.0,2020-11
2020-11-25,The Beach,The Beach,1,13.76,97.0,2925.0,2772.0,2020-11
2020-11-25,The Brunch Place,The Brunch Place - Central,4,48.84,403.0,9531.0,7771.0,2020-11
2020-11-26,Pizzeria,Pizzeria - Central,7,120.15,222.0,22389.0,20586.0,2020-11
2020-11-26,The Beach,The Beach,1,16.9,86.0,3030.0,2879.0,2020-11
2020-11-26,The Brunch Place,The Brunch Place - Central,4,40.44,280.0,8864.0,7882.0,2020-11
2020-11-27,Pizzeria,Pizzeria - Central,7,79.94,144.0,17140.0,16235.0,2020-11
2020-11-27,The Beach,The Beach,1,15.7,66.0,2915.0,2787.0,2020-11
2020-11-27,The Brunch Place,The Brunch Place - Central,3,30.03,228.0,7139.0,6554.0,2020-11
2020-11-28,Louvré,Louvré,1,2.38,9.0,295.0,285.0,2020-11
2020-11-28,Pizzeria,Pizzeria - Central,6,64.75,102.0,15570.0,14739.0,2020-11
2020-11-28,The Beach,The Beach,1,0.81,6.0,471.0,465.0,2020-11
2020-11-28,The Brunch Place,The Brunch Place - Central,3,27.48,203.0,6998.0,6504.0,2020-11
2020-11-29,Louvré,Louvré,1,4.58,19.0,698.0,651.0,2020-11
2020-11-29,Pizzeria,Pizzeria - Central,6,61.39,95.0,13844.0,13173.0,2020-11
2020-11-29,The Brunch Place,The Brunch Place - Central,3,27.55,211.0,7891.0,7549.0,2020-11
2020-11-30,Louvré,Louvré,1,4.92,19.0,615.0,568.0,2020-11
2020-11-30,Pizzeria,Pizzeria - Central,6,58.169999999999995,80.0,13320.0,12738.0,2020-11
2020-11-30,The Brunch Place,The Brunch Place - Central,3,27.29,228.0,11363.0,11086.0,2020-11
2020-12-01,Louvré,Louvré,1,5.3,9.0,720.0,692.0,2020-12
2020-12-01,Pizzeria,Pizzeria - Central,6,37.93,62.0,8614.0,8128.0,2020-12
2020-12-01,The Brunch Place,The Brunch Place - Central,2,23.73,226.0,13039.0,12786.0,2020-12
2020-12-02,Louvré,Louvré,1,5.31,16.0,600.0,574.0,2020-12
2020-12-02,Pizzeria,Pizzeria - Central,6,32.28,82.0,11023.0,10646.0,2020-12
2020-12-02,The Brunch Place,The Brunch Place - Central,2,22.15,158.0,10901.0,10630.0,2020-12
2020-12-03,Louvré,Louvré,1,2.51,5.0,294.0,288.0,2020-12
2020-12-03,Pizzeria,Pizzeria - Central,6,40.39,69.0,10271.0,9923.0,2020-12
2020-12-03,The Brunch Place,The Brunch Place - Central,2,22.39,163.0,8504.0,8242.0,2020-12
2020-12-04,Pizzeria,Pizzeria - Central,6,41.82,78.0,10448.0,9916.0,2020-12
2020-12-04,The Brunch Place,The Brunch Place - Central,2,28.67,181.0,8715.0,8480.0,2020-12
2020-12-05,Pizzeria,Pizzeria - Central,6,42.19,90.0,10341.0,9790.0,2020-12
2020-12-05,The Brunch Place,The Brunch Place - Central,2,24.220000000000002,171.0,9581.0,9417.0,2020-12
2020-12-06,Pizzeria,Pizzeria - Central,6,39.87,65.0,9487.0,9086.0,2020-12
2020-12-06,The Brunch Place,The Brunch Place - Central,2,22.4,121.0,8203.0,7910.0,2020-12
2020-12-07,Pizzeria,Pizzeria - Central,7,40.169999999999995,76.0,8962.0,8586.0,2020-12
2020-12-07,The Brunch Place,The Brunch Place - Central,2,22.49,158.0,7450.0,7162.0,2020-12
2020-12-08,Pizzeria,Pizzeria - Central,6,34.93000000000001,65.0,8301.0,8098.0,2020-12
2020-12-08,The Brunch Place,The Brunch Place - Central,2,33.45,151.0,8488.0,8095.0,2020-12
2020-12-09,Pizzeria,Pizzeria - Central,6,20.47,48.0,6245.0,6121.0,2020-12
2020-12-09,The Brunch Place,The Brunch Place - Central,2,22.72,226.0,8141.0,7801.0,2020-12
2020-12-10,Pizzeria,Pizzeria - Central,6,38.8,71.0,7469.0,7203.0,2020-12
2020-12-10,The Brunch Place,The Brunch Place - Central,2,23.09,165.0,7840.0,7656.0,2020-12
2020-12-11,Pizzeria,Pizzeria - Central,6,37.09,71.0,7689.0,7390.0,2020-12
2020-12-11,The Brunch Place,The Brunch Place - Central,2,22.119999999999997,187.0,7398.0,7302.0,2020-12
2020-12-12,Pizzeria,Pizzeria - Central,6,34.09,67.0,8400.0,8224.0,2020-12
2020-12-12,The Brunch Place,The Brunch Place - Central,2,22.78,152.0,7709.0,7497.0,2020-12
2020-12-13,Pizzeria,Pizzeria - Central,6,40.34,54.0,7973.0,7792.0,2020-12
2020-12-13,The Brunch Place,The Brunch Place - Central,2,22.590000000000003,167.0,7061.0,6888.0,2020-12
2020-12-14,Pizzeria,Pizzeria - Central,6,41.53,80.0,8821.0,8540.0,2020-12
2020-12-14,The Brunch Place,The Brunch Place - Central,2,23.630000000000003,193.0,8027.0,7846.0,2020-12
2020-12-15,Pizzeria,Pizzeria - Central,6,38.68000000000001,91.0,8794.0,8486.0,2020-12
2020-12-15,The Brunch Place,The Brunch Place - Central,2,22.65,207.0,8407.0,8328.0,2020-12
2020-12-16,Pizzeria,Pizzeria - Central,6,40.24,100.0,9090.0,8755.0,2020-12
2020-12-16,The Brunch Place,The Brunch Place - Central,2,20.29,130.0,6947.0,6748.0,2020-12
2020-12-17,Pizzeria,Pizzeria - Central,6,40.129999999999995,79.0,8721.0,8419.0,2020-12
2020-12-17,The Brunch Place,The Brunch Place - Central,3,28.25,229.0,9285.0,8883.0,2020-12
2020-12-18,Louvré,Louvré,1,4.95,7.0,509.0,504.0,2020-12
2020-12-18,Pizzeria,Pizzeria - Central,6,30.660000000000004,60.0,5943.0,5704.0,2020-12
2020-12-18,The Brunch Place,The Brunch Place - Central,3,34.980000000000004,228.0,10006.0,9322.0,2020-12
2020-12-19,Louvré,Louvré,1,5.5,18.0,785.0,737.0,2020-12
2020-12-19,Pizzeria,Pizzeria - Central,6,34.15,69.0,6414.0,6164.0,2020-12
2020-12-19,The Brunch Place,The Brunch Place - Central,3,34.83,249.0,10280.0,9653.0,2020-12
2020-12-20,Louvré,Louvré,1,5.63,24.0,900.0,863.0,2020-12
2020-12-20,Pizzeria,Pizzeria - Central,6,29.770000000000003,49.0,4738.0,4501.0,2020-12
2020-12-20,The Brunch Place,The Brunch Place - Central,3,35.03,195.0,9441.0,8817.0,2020-12
2020-12-21,Louvré,Louvré,1,6.23,37.0,1111.0,1036.0,2020-12
2020-12-21,Pizzeria,Pizzeria - Central,6,29.61,43.0,4442.0,4190.0,2020-12
2020-12-21,The Brunch Place,The Brunch Place - Central,3,29.19,157.0,8492.0,8219.0,2020-12
2020-12-22,Louvré,Louvré,1,2.69,14.0,497.0,479.0,2020-12
2020-12-22,Pizzeria,Pizzeria - Central,6,31.630000000000003,67.0,5477.0,5099.0,2020-12
2020-12-22,The Brunch Place,The Brunch Place - Central,2,24.07,111.0,8997.0,8710.0,2020-12
2020-12-23,Pizzeria,Pizzeria - Central,6,30.820000000000004,64.0,4836.0,4543.0,2020-12
2020-12-23,The Brunch Place,The Brunch Place - Central,2,22.61,127.0,9320.0,9040.0,2020-12
2020-12-24,Pizzeria,Pizzeria - Central,6,29.619999999999997,59.0,4572.0,4272.0,2020-12
2020-12-24,The Brunch Place,The Brunch Place - Central,2,22.48,143.0,8711.0,8357.0,2020-12
2020-12-25,Pizzeria,Pizzeria - Central,6,27.36,39.0,4278.0,4133.0,2020-12
2020-12-25,The Brunch Place,The Brunch Place - Central,2,23.05,116.0,7594.0,7244.0,2020-12
2020-12-26,Pizzeria,Pizzeria - Central,7,32.06,63.0,5850.0,5601.0,2020-12
2020-12-26,The Brunch Place,The Brunch Place - Central,2,22.69,119.0,7074.0,6736.0,2020-12
2020-12-27,Pizzeria,Pizzeria - Central,7,33.400000000000006,56.0,6069.0,5811.0,2020-12
2020-12-27,The Brunch Place,The Brunch Place - Central,2,23.03,95.0,7637.0,7327.0,2020-12
2020-12-28,Pizzeria,Pizzeria - Central,7,32.75,46.0,7555.0,7241.0,2020-12
2020-12-28,The Brunch Place,The Brunch Place - Central,2,24.83,104.0,9195.0,8893.0,2020-12
2020-12-29,Pizzeria,Pizzeria - Central,7,29.61,46.0,7805.0,7550.0,2020-12
2020-12-29,The Brunch Place,The Brunch Place - Central,2,25.24,119.0,11907.0,11312.0,2020-12
2020-12-30,Pizzeria,Pizzeria - Central,8,29.13,52.0,7883.0,7640.0,2020-12
2020-12-30,The Brunch Place,The Brunch Place - Central,2,22.54,98.0,10050.0,9667.0,2020-12
2020-12-31,Pizzeria,Pizzeria - Central,8,10.879999999999999,12.0,2475.0,2445.0,2020-12
2020-12-31,The Brunch Place,The Brunch Place - Central,2,8.9,47.0,3789.0,3783.0,2020-12
